NOMCCPP	LONGITUDX	LATITUDY
CHIMBOTE	-78,5636855	-9,087552432
CHIMBOTE	-78,5636855	-9,087552432
CHIMBOTE	-78,5636855	-9,087552432
CHIMBOTE	-78,5636855	-9,087552432
CHIMBOTE	-78,5636855	-9,087552432
CHIMBOTE	-78,5636855	-9,087552432
CHIMBOTE	-78,5636855	-9,087552432
CHIMBOTE	-78,5636855	-9,087552432
RINCONADA	-78,56666886	-8,892630695
RINCONADA	-78,56666886	-8,892630695
RINCONADA	-78,56666886	-8,892630695
RINCONADA	-78,56666886	-8,892630695
RINCONADA	-78,56666886	-8,892630695
RINCONADA	-78,56666886	-8,892630695
RINCONADA	-78,56666886	-8,892630695
RINCONADA	-78,56666886	-8,892630695
RINCONADA	-78,56666886	-8,892630695
RINCONADA	-78,56666886	-8,892630695
BUENOS AIRES	-78,53141606	-9,107474236
BUENOS AIRES	-78,53141606	-9,107474236
BUENOS AIRES	-78,53141606	-9,107474236
BUENOS AIRES	-78,53141606	-9,107474236
BUENOS AIRES	-78,53141606	-9,107474236
BUENOS AIRES	-78,53141606	-9,107474236
BUENOS AIRES	-78,53141606	-9,107474236
BUENOS AIRES	-78,53141606	-9,107474236
BUENOS AIRES	-78,53141606	-9,107474236
BUENOS AIRES	-78,53141606	-9,107474236
BUENOS AIRES	-78,5199244	-9,125936707
BUENOS AIRES	-78,5199244	-9,125936707
BUENOS AIRES	-78,5199244	-9,125936707
BUENOS AIRES	-78,5199244	-9,125936707
BUENOS AIRES	-78,5199244	-9,125936707
BUENOS AIRES	-78,5199244	-9,125936707
BUENOS AIRES	-78,5199244	-9,125936707
BUENOS AIRES	-78,5199244	-9,125936707
BUENOS AIRES	-78,5199244	-9,125936707
BUENOS AIRES	-78,5199244	-9,125936707
BUENOS AIRES	-78,51827863	-9,133763114
BUENOS AIRES	-78,51827863	-9,133763114
BUENOS AIRES	-78,51827863	-9,133763114
BUENOS AIRES	-78,51827863	-9,133763114
BUENOS AIRES	-78,51827863	-9,133763114
BUENOS AIRES	-78,51827863	-9,133763114
BUENOS AIRES	-78,51827863	-9,133763114
BUENOS AIRES	-78,51827863	-9,133763114
BUENOS AIRES	-78,51827863	-9,133763114
BUENOS AIRES	-78,51827863	-9,133763114
BUENOS AIRES	-78,50985016	-9,130639076
BUENOS AIRES	-78,50985016	-9,130639076
BUENOS AIRES	-78,50985016	-9,130639076
BUENOS AIRES	-78,50985016	-9,130639076
BUENOS AIRES	-78,50985016	-9,130639076
BUENOS AIRES	-78,50985016	-9,130639076
BUENOS AIRES	-78,50985016	-9,130639076
BUENOS AIRES	-78,50985016	-9,130639076
BUENOS AIRES	-78,50985016	-9,130639076
BUENOS AIRES	-78,50985016	-9,130639076
BUENOS AIRES	-78,50640177	-9,14495304
BUENOS AIRES	-78,50640177	-9,14495304
BUENOS AIRES	-78,50640177	-9,14495304
BUENOS AIRES	-78,50640177	-9,14495304
BUENOS AIRES	-78,50640177	-9,14495304
BUENOS AIRES	-78,50640177	-9,14495304
BUENOS AIRES	-78,50640177	-9,14495304
BUENOS AIRES	-78,50640177	-9,14495304
BUENOS AIRES	-78,50640177	-9,14495304
BUENOS AIRES	-78,50640177	-9,14495304
CENTENARIO	-77,53444456	-9,506379524
CENTENARIO	-77,53444456	-9,506379524
CENTENARIO	-77,53444456	-9,506379524
CENTENARIO	-77,53444456	-9,506379524
CENTENARIO	-77,53444456	-9,506379524
CENTENARIO	-77,53444456	-9,506379524
CENTENARIO	-77,53444456	-9,506379524
CENTENARIO	-77,53444456	-9,506379524
CENTENARIO	-77,53444456	-9,506379524
CENTENARIO	-77,53444456	-9,506379524
CENTENARIO	-77,50193935	-9,510877115
CENTENARIO	-77,50193935	-9,510877115
CENTENARIO	-77,50193935	-9,510877115
CENTENARIO	-77,50193935	-9,510877115
CENTENARIO	-77,50193935	-9,510877115
CENTENARIO	-77,50193935	-9,510877115
CENTENARIO	-77,50193935	-9,510877115
CENTENARIO	-77,50193935	-9,510877115
CENTENARIO	-77,50193935	-9,510877115
CENTENARIO	-77,50193935	-9,510877115
BUENOS AIRES	-78,48272954	-9,141940122
BUENOS AIRES	-78,48272954	-9,141940122
BUENOS AIRES	-78,48272954	-9,141940122
BUENOS AIRES	-78,48272954	-9,141940122
BUENOS AIRES	-78,48272954	-9,141940122
BUENOS AIRES	-78,48272954	-9,141940122
BUENOS AIRES	-78,48272954	-9,141940122
BUENOS AIRES	-78,48272954	-9,141940122
BUENOS AIRES	-78,48272954	-9,141940122
BUENOS AIRES	-78,48272954	-9,141940122
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SANTA	-78,61980649	-8,985021168
SAN JACINTO	-78,28169571	-9,153652698
SAN JACINTO	-78,28169571	-9,153652698
SAN JACINTO	-78,28169571	-9,153652698
SAN JACINTO	-78,28169571	-9,153652698
SAN JACINTO	-78,28169571	-9,153652698
SAN JACINTO	-78,28169571	-9,153652698
SAN JACINTO	-78,28169571	-9,153652698
SAN JACINTO	-78,28169571	-9,153652698
SAN JACINTO	-78,28169571	-9,153652698
SAN JACINTO	-78,28169571	-9,153652698
CARAZ	-77,81225253	-9,047322613
CARAZ	-77,81225253	-9,047322613
CARAZ	-77,81225253	-9,047322613
CARAZ	-77,81225253	-9,047322613
CARAZ	-77,81225253	-9,047322613
CARAZ	-77,81225253	-9,047322613
CARAZ	-77,81225253	-9,047322613
CARAZ	-77,81225253	-9,047322613
CARAZ	-77,81225253	-9,047322613
CARAZ	-77,81225253	-9,047322613
YAUTAN	-77,99497206	-9,516744769
YAUTAN	-77,99497206	-9,516744769
YAUTAN	-77,99497206	-9,516744769
YAUTAN	-77,99497206	-9,516744769
YAUTAN	-77,99497206	-9,516744769
YAUTAN	-77,99497206	-9,516744769
YAUTAN	-77,99497206	-9,516744769
YAUTAN	-77,99497206	-9,516744769
YAUTAN	-77,99497206	-9,516744769
YAUTAN	-77,99497206	-9,516744769
HUARMEY	-78,15447872	-10,06733335
HUARMEY	-78,15447872	-10,06733335
HUARMEY	-78,15447872	-10,06733335
HUARMEY	-78,15447872	-10,06733335
HUARMEY	-78,15447872	-10,06733335
HUARMEY	-78,15447872	-10,06733335
HUARMEY	-78,15447872	-10,06733335
HUARMEY	-78,15447872	-10,06733335
HUARMEY	-78,15447872	-10,06733335
HUARMEY	-78,15447872	-10,06733335
HUARMEY	-78,15972641	-10,05095989
HUARMEY	-78,15972641	-10,05095989
HUARMEY	-78,15972641	-10,05095989
HUARMEY	-78,15972641	-10,05095989
HUARMEY	-78,15972641	-10,05095989
HUARMEY	-78,15972641	-10,05095989
HUARMEY	-78,15972641	-10,05095989
HUARMEY	-78,15972641	-10,05095989
HUARMEY	-78,15972641	-10,05095989
HUARMEY	-78,15972641	-10,05095989
MACRACANCHA	-78,17740999	-9,092849977
MACRACANCHA	-78,17740999	-9,092849977
MACRACANCHA	-78,17740999	-9,092849977
MACRACANCHA	-78,17740999	-9,092849977
MACRACANCHA	-78,17740999	-9,092849977
QUILLHUAY	-78,164245	-9,095543333
QUILLHUAY	-78,164245	-9,095543333
QUILLHUAY	-78,164245	-9,095543333
QUILLHUAY	-78,164245	-9,095543333
QUILLHUAY	-78,164245	-9,095543333
CAPTUY ALTO	-78,17518	-9,093691667
CAPTUY ALTO	-78,17518	-9,093691667
CAPTUY ALTO	-78,17518	-9,093691667
CAPTUY ALTO	-78,17518	-9,093691667
CAPTUY ALTO	-78,17518	-9,093691667
CRUZ VIVA	-77,85505334	-8,96301405
CRUZ VIVA	-77,85505334	-8,96301405
CRUZ VIVA	-77,85505334	-8,96301405
CRUZ VIVA	-77,85505334	-8,96301405
CRUZ VIVA	-77,85505334	-8,96301405
ACHA	-77,88527	-8,973691667
ACHA	-77,88527	-8,973691667
ACHA	-77,88527	-8,973691667
ACHA	-77,88527	-8,973691667
ACHA	-77,88527	-8,973691667
HUINO	-77,86381	-8,966108333
HUINO	-77,86381	-8,966108333
HUINO	-77,86381	-8,966108333
HUINO	-77,86381	-8,966108333
HUINO	-77,86381	-8,966108333
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
HUAYLLAN	-77,43783846	-8,852438675
MASQUI	-77,38900833	-8,920913333
MASQUI	-77,38900833	-8,920913333
MASQUI	-77,38900833	-8,920913333
MASQUI	-77,38900833	-8,920913333
MASQUI	-77,38900833	-8,920913333
CAPILLANIA	-77,39102333	-8,918801667
CAPILLANIA	-77,39102333	-8,918801667
CAPILLANIA	-77,39102333	-8,918801667
CAPILLANIA	-77,39102333	-8,918801667
CAPILLANIA	-77,39102333	-8,918801667
HUARIPAMPA	-77,40242167	-8,919958333
HUARIPAMPA	-77,40242167	-8,919958333
HUARIPAMPA	-77,40242167	-8,919958333
HUARIPAMPA	-77,40242167	-8,919958333
HUARIPAMPA	-77,40242167	-8,919958333
YANASH	-77,390965	-8,928356667
YANASH	-77,390965	-8,928356667
YANASH	-77,390965	-8,928356667
YANASH	-77,390965	-8,928356667
YANASH	-77,390965	-8,928356667
CHARAC	-77,36506333	-8,927061667
CHARAC	-77,36506333	-8,927061667
CHARAC	-77,36506333	-8,927061667
CHARAC	-77,36506333	-8,927061667
CHARAC	-77,36506333	-8,927061667
CHARAC	-77,36506333	-8,927061667
CHARAC	-77,36506333	-8,927061667
CHARAC	-77,36506333	-8,927061667
CHARAC	-77,36506333	-8,927061667
CHARAC	-77,36506333	-8,927061667
HUALLHUA	-77,38706333	-8,8468
HUALLHUA	-77,38706333	-8,8468
HUALLHUA	-77,38706333	-8,8468
HUALLHUA	-77,38706333	-8,8468
HUALLHUA	-77,38706333	-8,8468
HUALLHUA	-77,38706333	-8,8468
HUALLHUA	-77,38706333	-8,8468
HUALLHUA	-77,38706333	-8,8468
HUALLHUA	-77,38706333	-8,8468
HUALLHUA	-77,38706333	-8,8468
CANAYBAMBA	-77,39492333	-8,85516
CANAYBAMBA	-77,39492333	-8,85516
CANAYBAMBA	-77,39492333	-8,85516
CANAYBAMBA	-77,39492333	-8,85516
CANAYBAMBA	-77,39492333	-8,85516
CERRO CASTILLO	-77,97675333	-9,486043333
CERRO CASTILLO	-77,97675333	-9,486043333
CERRO CASTILLO	-77,97675333	-9,486043333
CERRO CASTILLO	-77,97675333	-9,486043333
CERRO CASTILLO	-77,97675333	-9,486043333
CERRO CASTILLO	-77,97675333	-9,486043333
CERRO CASTILLO	-77,97675333	-9,486043333
CERRO CASTILLO	-77,97675333	-9,486043333
CERRO CASTILLO	-77,97675333	-9,486043333
CERRO CASTILLO	-77,97675333	-9,486043333
VALDIVIA	-77,986865	-9,494655
VALDIVIA	-77,986865	-9,494655
VALDIVIA	-77,986865	-9,494655
VALDIVIA	-77,986865	-9,494655
VALDIVIA	-77,986865	-9,494655
TINCU	-77,65647833	-9,554903333
TINCU	-77,65647833	-9,554903333
TINCU	-77,65647833	-9,554903333
TINCU	-77,65647833	-9,554903333
TINCU	-77,65647833	-9,554903333
CHINCHAHUASI (CHINCHAYHUASI)	-77,67091167	-9,55796
CHINCHAHUASI (CHINCHAYHUASI)	-77,67091167	-9,55796
CHINCHAHUASI (CHINCHAYHUASI)	-77,67091167	-9,55796
CHINCHAHUASI (CHINCHAYHUASI)	-77,67091167	-9,55796
CHINCHAHUASI (CHINCHAYHUASI)	-77,67091167	-9,55796
SAN JUAN DE MAQUI	-77,65106667	-9,565906667
SAN JUAN DE MAQUI	-77,65106667	-9,565906667
SAN JUAN DE MAQUI	-77,65106667	-9,565906667
SAN JUAN DE MAQUI	-77,65106667	-9,565906667
SAN JUAN DE MAQUI	-77,65106667	-9,565906667
SEÑOR DE MAYO DE CATAY	-77,60855333	-9,21478
SEÑOR DE MAYO DE CATAY	-77,60855333	-9,21478
SEÑOR DE MAYO DE CATAY	-77,60855333	-9,21478
SEÑOR DE MAYO DE CATAY	-77,60855333	-9,21478
SEÑOR DE MAYO DE CATAY	-77,60855333	-9,21478
SAN GABRIEL	-77,61406667	-9,218956667
SAN GABRIEL	-77,61406667	-9,218956667
SAN GABRIEL	-77,61406667	-9,218956667
SAN GABRIEL	-77,61406667	-9,218956667
SAN GABRIEL	-77,61406667	-9,218956667
CHUYUMARCA	-77,61152	-9,2141217
CHUYUMARCA	-77,61152	-9,2141217
CHUYUMARCA	-77,61152	-9,2141217
CHUYUMARCA	-77,61152	-9,2141217
CHUYUMARCA	-77,61152	-9,2141217
CARDON	-77,30232833	-9,118561667
CARDON	-77,30232833	-9,118561667
CARDON	-77,30232833	-9,118561667
CARDON	-77,30232833	-9,118561667
CARDON	-77,30232833	-9,118561667
CARDON	-77,30232833	-9,118561667
CARDON	-77,30232833	-9,118561667
CARDON	-77,30232833	-9,118561667
CARDON	-77,30232833	-9,118561667
CARDON	-77,30232833	-9,118561667
PISHA	-77,29757	-9,126208333
PISHA	-77,29757	-9,126208333
PISHA	-77,29757	-9,126208333
PISHA	-77,29757	-9,126208333
PISHA	-77,29757	-9,126208333
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
LLAMELLIN	-77,01127006	-9,0984675
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
CHACAS	-77,018765	-9,161066667
SAN BOSE DE VISTA ALEGRE	-77,02667167	-9,27416
SAN BOSE DE VISTA ALEGRE	-77,02667167	-9,27416
SAN BOSE DE VISTA ALEGRE	-77,02667167	-9,27416
SAN BOSE DE VISTA ALEGRE	-77,02667167	-9,27416
SAN BOSE DE VISTA ALEGRE	-77,02667167	-9,27416
SAN BOSE DE VISTA ALEGRE	-77,02667167	-9,27416
SAN BOSE DE VISTA ALEGRE	-77,02667167	-9,27416
SAN BOSE DE VISTA ALEGRE	-77,02667167	-9,27416
SAN BOSE DE VISTA ALEGRE	-77,02667167	-9,27416
SAN BOSE DE VISTA ALEGRE	-77,02667167	-9,27416
SANTA ROSA DE UCHUPATA	-77,02915333	-9,28459
SANTA ROSA DE UCHUPATA	-77,02915333	-9,28459
SANTA ROSA DE UCHUPATA	-77,02915333	-9,28459
SANTA ROSA DE UCHUPATA	-77,02915333	-9,28459
SANTA ROSA DE UCHUPATA	-77,02915333	-9,28459
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
HUACLLAN	-77,6752086	-9,797948292
TAMBURCO	-72,87237115	-13,62846911
TAMBURCO	-72,87237115	-13,62846911
TAMBURCO	-72,87237115	-13,62846911
TAMBURCO	-72,87237115	-13,62846911
TAMBURCO	-72,87237115	-13,62846911
TAMBURCO	-72,87237115	-13,62846911
TAMBURCO	-72,87237115	-13,62846911
TAMBURCO	-72,87237115	-13,62846911
TAMBURCO	-72,87237115	-13,62846911
TAMBURCO	-72,87237115	-13,62846911
ABANCAY	-72,89213797	-13,64026582
ABANCAY	-72,89213797	-13,64026582
ABANCAY	-72,89213797	-13,64026582
ABANCAY	-72,89213797	-13,64026582
ABANCAY	-72,89213797	-13,64026582
ABANCAY	-72,89213797	-13,64026582
ABANCAY	-72,89213797	-13,64026582
ABANCAY	-72,89213797	-13,64026582
ABANCAY	-72,89213797	-13,64026582
ABANCAY	-72,89213797	-13,64026582
ABANCAY	-72,88602284	-13,64302845
ABANCAY	-72,88602284	-13,64302845
ABANCAY	-72,88602284	-13,64302845
ABANCAY	-72,88602284	-13,64302845
ABANCAY	-72,88602284	-13,64302845
ABANCAY	-72,88602284	-13,64302845
ABANCAY	-72,88602284	-13,64302845
ABANCAY	-72,88602284	-13,64302845
ABANCAY	-72,88602284	-13,64302845
ABANCAY	-72,88602284	-13,64302845
ABANCAY	-72,89355434	-13,63426823
ABANCAY	-72,89355434	-13,63426823
ABANCAY	-72,89355434	-13,63426823
ABANCAY	-72,89355434	-13,63426823
ABANCAY	-72,89355434	-13,63426823
ABANCAY	-72,89355434	-13,63426823
ABANCAY	-72,89355434	-13,63426823
ABANCAY	-72,89355434	-13,63426823
ABANCAY	-72,89355434	-13,63426823
ABANCAY	-72,89355434	-13,63426823
ABANCAY	-72,88796448	-13,63824109
ABANCAY	-72,88796448	-13,63824109
ABANCAY	-72,88796448	-13,63824109
ABANCAY	-72,88796448	-13,63824109
ABANCAY	-72,88796448	-13,63824109
ABANCAY	-72,88796448	-13,63824109
ABANCAY	-72,88796448	-13,63824109
ABANCAY	-72,88796448	-13,63824109
ABANCAY	-72,88796448	-13,63824109
ABANCAY	-72,88796448	-13,63824109
TALAVERA	-73,43556924	-13,66026431
TALAVERA	-73,43556924	-13,66026431
TALAVERA	-73,43556924	-13,66026431
TALAVERA	-73,43556924	-13,66026431
TALAVERA	-73,43556924	-13,66026431
TALAVERA	-73,43556924	-13,66026431
TALAVERA	-73,43556924	-13,66026431
TALAVERA	-73,43556924	-13,66026431
TALAVERA	-73,43556924	-13,66026431
TALAVERA	-73,43556924	-13,66026431
TALAVERA	-73,42105996	-13,66587788
TALAVERA	-73,42105996	-13,66587788
TALAVERA	-73,42105996	-13,66587788
TALAVERA	-73,42105996	-13,66587788
TALAVERA	-73,42105996	-13,66587788
TALAVERA	-73,42105996	-13,66587788
TALAVERA	-73,42105996	-13,66587788
TALAVERA	-73,42105996	-13,66587788
TALAVERA	-73,42105996	-13,66587788
TALAVERA	-73,42105996	-13,66587788
ANDAHUAYLAS	-73,39272528	-13,65450903
ANDAHUAYLAS	-73,39272528	-13,65450903
ANDAHUAYLAS	-73,39272528	-13,65450903
ANDAHUAYLAS	-73,39272528	-13,65450903
ANDAHUAYLAS	-73,39272528	-13,65450903
ANDAHUAYLAS	-73,39272528	-13,65450903
ANDAHUAYLAS	-73,39272528	-13,65450903
ANDAHUAYLAS	-73,39272528	-13,65450903
ANDAHUAYLAS	-73,39272528	-13,65450903
ANDAHUAYLAS	-73,39272528	-13,65450903
ANDAHUAYLAS	-73,41416504	-13,66342421
ANDAHUAYLAS	-73,41416504	-13,66342421
ANDAHUAYLAS	-73,41416504	-13,66342421
ANDAHUAYLAS	-73,41416504	-13,66342421
ANDAHUAYLAS	-73,41416504	-13,66342421
ANDAHUAYLAS	-73,41416504	-13,66342421
ANDAHUAYLAS	-73,41416504	-13,66342421
ANDAHUAYLAS	-73,41416504	-13,66342421
ANDAHUAYLAS	-73,41416504	-13,66342421
ANDAHUAYLAS	-73,41416504	-13,66342421
CURIBAMBA	-73,39896499	-13,66210405
CURIBAMBA	-73,39896499	-13,66210405
CURIBAMBA	-73,39896499	-13,66210405
CURIBAMBA	-73,39896499	-13,66210405
CURIBAMBA	-73,39896499	-13,66210405
CURIBAMBA	-73,39896499	-13,66210405
CURIBAMBA	-73,39896499	-13,66210405
CURIBAMBA	-73,39896499	-13,66210405
CURIBAMBA	-73,39896499	-13,66210405
CURIBAMBA	-73,39896499	-13,66210405
CHALHUANCA	-73,2436912	-14,29560901
CHALHUANCA	-73,2436912	-14,29560901
CHALHUANCA	-73,2436912	-14,29560901
CHALHUANCA	-73,2436912	-14,29560901
CHALHUANCA	-73,2436912	-14,29560901
CHALHUANCA	-73,2436912	-14,29560901
CHALHUANCA	-73,2436912	-14,29560901
CHALHUANCA	-73,2436912	-14,29560901
CHALHUANCA	-73,2436912	-14,29560901
CHALHUANCA	-73,2436912	-14,29560901
HAQUIRA	-72,19306844	-14,21557695
HAQUIRA	-72,19306844	-14,21557695
HAQUIRA	-72,19306844	-14,21557695
HAQUIRA	-72,19306844	-14,21557695
HAQUIRA	-72,19306844	-14,21557695
HAQUIRA	-72,19306844	-14,21557695
HAQUIRA	-72,19306844	-14,21557695
HAQUIRA	-72,19306844	-14,21557695
HAQUIRA	-72,19306844	-14,21557695
HAQUIRA	-72,19306844	-14,21557695
HUANCABAMBA	-73,35426948	-13,73574662
HUANCABAMBA	-73,35426948	-13,73574662
HUANCABAMBA	-73,35426948	-13,73574662
HUANCABAMBA	-73,35426948	-13,73574662
HUANCABAMBA	-73,35426948	-13,73574662
HUANCABAMBA	-73,35426948	-13,73574662
HUANCABAMBA	-73,35426948	-13,73574662
HUANCABAMBA	-73,35426948	-13,73574662
HUANCABAMBA	-73,35426948	-13,73574662
HUANCABAMBA	-73,35426948	-13,73574662
CHALLHUAHUACHO	-72,25860797	-14,12234481
CHALLHUAHUACHO	-72,25860797	-14,12234481
CHALLHUAHUACHO	-72,25860797	-14,12234481
CHALLHUAHUACHO	-72,25860797	-14,12234481
CHALLHUAHUACHO	-72,25860797	-14,12234481
CHALLHUAHUACHO	-72,25860797	-14,12234481
CHALLHUAHUACHO	-72,25860797	-14,12234481
CHALLHUAHUACHO	-72,25860797	-14,12234481
CHALLHUAHUACHO	-72,25860797	-14,12234481
CHALLHUAHUACHO	-72,25860797	-14,12234481
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
MATAPUQUIO	-73,16240667	-13,60764167
CIPILLUHUAY	-73,15996667	-13,66840333
CIPILLUHUAY	-73,15996667	-13,66840333
CIPILLUHUAY	-73,15996667	-13,66840333
CIPILLUHUAY	-73,15996667	-13,66840333
CIPILLUHUAY	-73,15996667	-13,66840333
TINTAY	-73,15874167	-13,67859833
TINTAY	-73,15874167	-13,67859833
TINTAY	-73,15874167	-13,67859833
TINTAY	-73,15874167	-13,67859833
TINTAY	-73,15874167	-13,67859833
TINTAY	-73,15874167	-13,67859833
CCOTAQUITE	-73,17067	-13,71205333
CCOTAQUITE	-73,17067	-13,71205333
CCOTAQUITE	-73,17067	-13,71205333
CCOTAQUITE	-73,17067	-13,71205333
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
POLTOCSA	-73,34204167	-13,65051
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
CHAMPACCOCHA	-73,3042	-13,65196333
MANZANAPATA	-73,25280667	-13,62086833
MANZANAPATA	-73,25280667	-13,62086833
MANZANAPATA	-73,25280667	-13,62086833
MANZANAPATA	-73,25280667	-13,62086833
MANZANAPATA	-73,25280667	-13,62086833
MANZANAPATA	-73,25280667	-13,62086833
MANZANAPATA	-73,25280667	-13,62086833
MANZANAPATA	-73,25280667	-13,62086833
MANZANAPATA	-73,25280667	-13,62086833
MANZANAPATA	-73,25280667	-13,62086833
ROSASPATA	-73,227875	-13,62875
ROSASPATA	-73,227875	-13,62875
ROSASPATA	-73,227875	-13,62875
ROSASPATA	-73,227875	-13,62875
ROSASPATA	-73,227875	-13,62875
SACSAMARCA	-73,48365148	-13,63376596
SACSAMARCA	-73,48365148	-13,63376596
SACSAMARCA	-73,48365148	-13,63376596
SACSAMARCA	-73,48365148	-13,63376596
SACSAMARCA	-73,48365148	-13,63376596
MULACANCHA	-73,47509833	-13,63782833
MULACANCHA	-73,47509833	-13,63782833
MULACANCHA	-73,47509833	-13,63782833
MULACANCHA	-73,47509833	-13,63782833
MULACANCHA	-73,47509833	-13,63782833
CUNTIPATA	-73,46047167	-13,64215833
CUNTIPATA	-73,46047167	-13,64215833
CUNTIPATA	-73,46047167	-13,64215833
CUNTIPATA	-73,46047167	-13,64215833
CUNTIPATA	-73,46047167	-13,64215833
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
TAPAYA	-73,374957	-13,675262
OCCOCHO	-73,540305	-13,783265
