AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,TICUEST01,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,FACPOB
2024,06,018870,043,11,170201,7,6,01,20240188700431101,1,1,1,1,2, ,2,37, ,1, , , ,1,1,1, , , , ,2, , , , , , ,235.945421442762
2024,06,018870,043,11,170201,7,6,02,20240188700431102,2,1,2,1,2, ,1,40, ,1, , , ,2,2,2, , , , ,2, , , , , , ,288.05751909553
2024,06,018870,043,11,170201,7,6,03,20240188700431103,3,1,3,1,2, ,1,13, ,6,2,9, ,3,3,0, , , ,9,2, , , , , , ,245.326468650019
2024,06,018870,043,11,170201,7,6,04,20240188700431104,3,1,3,1,2, ,1,12, ,6,2,9, ,4,4,0, , , ,9,2, , , , , , ,245.326468650019
2024,06,018870,043,11,170201,7,6,05,20240188700431105,3,1,3,1,2, ,2,7, , ,2,9, ,5,5,0, , , ,9,2, , , , , , ,243.537916247487
2024,06,018870,050,11,170201,7,6,01,20240188700501101,1,1,1,1,2, ,1,32, ,1, , , ,1,1,1, , , , ,2, , , , , , ,288.05751909553
2024,06,018870,050,11,170201,7,6,02,20240188700501102,2,1,2,1,2, ,2,32, ,1, , , ,2,2,2, , , , ,2, , , , , , ,235.945421442762
2024,06,018870,050,11,170201,7,6,03,20240188700501103,3,1,3,1,2, ,1,12, ,6,2,9, ,3,3,0, , , ,9,2, , , , , , ,245.326468650019
2024,06,018870,050,11,170201,7,6,04,20240188700501104,3,1,3,1,2, ,1,10, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,245.326468650019
2024,06,018870,050,11,170201,7,6,05,20240188700501105,3,1,3,1,2, ,2,3, , , , , ,5,5,0, , , , ,2, , , , , , ,243.537916247487
2024,06,018870,058,11,170201,7,6,01,20240188700581101,1,1,1,1,2, ,1,45, ,2, , , ,1,1,1, , , , ,2, , , , , , ,201.903825314019
2024,06,018870,058,11,170201,7,6,02,20240188700581102,2,1,2,1,2, ,2,44, ,2, , , ,2,2,2, , , , ,2, , , , , , ,235.945421442762
2024,06,018870,058,11,170201,7,6,03,20240188700581103,3,1,3,1,2, ,1,16, ,6,1, ,16,3,3,3, , , , ,2,987,9333,2010,1610,1,0,237.250238427995
2024,06,018870,058,11,170201,7,6,04,20240188700581104,3,1,3,1,2, ,2,14, ,6,2,9, ,4,4,4, , , ,9,2, , , , , , ,233.653354280114
2024,06,018870,058,11,170201,7,6,05,20240188700581105,3,1,3,1,2, ,1,9, , ,2,9, ,5,5,0, , , ,9,2, , , , , , ,245.326468650019
2024,06,018870,058,11,170201,7,6,06,20240188700581106,3,1,3,1,2, ,1,9, , ,2,9, ,6,6,0, , , ,9,2, , , , , , ,245.326468650019
2024,06,018870,058,11,170201,7,6,07,20240188700581107,3,1,3,1,2, ,2,2, , , , , ,0,7,0, , , , ,2, , , , , , ,243.537916247487
2024,06,018870,065,11,170201,7,6,01,20240188700651101,1,1,1,1,2, ,2,45, ,1, , , ,1,1,1, , , , ,2, , , , , , ,181.726555734823
2024,06,018870,065,11,170201,7,6,02,20240188700651102,2,1,2,1,2, ,1,49, ,1, , , ,2,2,2, , , , ,2, , , , , , ,201.903825314019
2024,06,018870,065,11,170201,7,6,03,20240188700651103,3,1,3,1,2, ,2,7, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,243.537916247487
2024,06,018870,065,11,170201,7,6,04,20240188700651104,3,1,3,1,2, ,1,4, , , , , ,4,4,0, , , , ,2, , , , , , ,245.326468650019
2024,06,018884,040,11,180101,3,3,01,20240188840401101,1,1,1,1,2, ,2,35, ,5, , , ,1,1,1, , , , ,2, , , , , , ,438.775864682938
2024,06,018884,040,11,180101,3,3,02,20240188840401102,3,1,3,1,2, ,2,14, ,6,2,9, ,2,2,2, , , ,9,2, , , , , , ,434.51342235601
2024,06,018884,040,11,180101,3,3,03,20240188840401103,3,1,3,1,2, ,1,9, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,456.221327599006
2024,06,018884,054,11,180101,3,3,01,20240188840541101,1,1,1,1,2, ,2,43, ,5, , , ,1,1,1, , , , ,2, , , , , , ,438.775864682938
2024,06,018884,054,11,180101,3,3,02,20240188840541102,3,1,3,1,2, ,1,22, ,6, , , ,2,2,2, , , , ,2, , , , , , ,441.202367377705
2024,06,018884,054,11,180101,3,3,03,20240188840541103,3,1,3,1,2, ,1,11, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,456.221327599006
2024,06,018884,067,11,180101,3,3,01,20240188840671101,1,1,1,1,2, ,1,31, ,6, , , ,1,1,1, , , , ,2, , , , , , ,535.686118623093
2024,06,018884,067,11,180101,3,3,02,20240188840671102,11,1,11,1,2, ,2,25, ,6, , , ,2,2,2, , , , ,2, , , , , , ,438.775864682938
2024,06,018884,078,11,180101,3,3,01,20240188840781101,1,1,1,1,2, ,2,31, ,4, , , ,1,1,1, , , , ,2, , , , , , ,438.775864682938
2024,06,018884,078,11,180101,3,3,02,20240188840781102,3,1,3,1,2, ,1,12, ,6,2,9, ,2,2,0, , , ,9,2, , , , , , ,456.221327599006
2024,06,018884,078,11,180101,3,3,03,20240188840781103,3,1,3,1,2, ,1,7, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,456.221327599006
2024,06,018884,091,11,180101,3,3,01,20240188840911101,1,1,1,1,2, ,2,39, ,2, , , ,1,1,1, , , , ,2, , , , , , ,438.775864682938
2024,06,018884,091,11,180101,3,3,02,20240188840911102,2,1,2,1,2, ,1,42, ,2, , , ,2,2,2, , , , ,2, , , , , , ,535.686118623093
2024,06,018884,091,11,180101,3,3,03,20240188840911103,3,1,3,1,2, ,2,8, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,452.895246413989
2024,06,018890,003,11,180101,3,3,01,20240188900031101,1,1,1,1,2, ,1,64, ,2, , , ,1,1,1, , , , ,2, , , , , , ,400.501777032953
2024,06,018890,003,11,180101,3,3,02,20240188900031102,2,1,2,1,2, ,2,62, ,2, , , ,2,2,2, , , , ,2, , , , , , ,360.477610529061
2024,06,018890,054,11,180101,3,3,01,20240188900541101,1,1,1,1,2, ,1,50, ,5, , , ,1,1,1, , , , ,2, , , , , , ,400.501777032953
2024,06,018890,054,11,180101,3,3,02,20240188900541102,3,1,3,1,2, ,2,25, ,6, , , ,2,2,2, , , , ,2, , , , , , ,468.027588995134
2024,06,018890,071,11,180101,3,3,01,20240188900711101,1,0,1,1,2, ,1,45, ,1, , , ,1,1,1, , , , ,2, , , , , , ,400.501777032953
2024,06,018890,088,11,180101,3,3,01,20240188900881101,1,1,1,1,2, ,1,67, ,5, , , ,1,1,1, , , , ,2, , , , , , ,278.784951999834
2024,06,018890,088,11,180101,3,3,02,20240188900881102,6,1,6,1,2, ,2,88, ,3, , , ,2,2,2, , , , ,2, , , , , , ,266.92778462315
2024,06,018896,022,11,180101,3,3,01,20240188960221101,1,0,1,1,2, ,1,69, ,3, , , ,1,1,1, , , , ,2, , , , , , ,261.360892499844
2024,06,018896,048,11,180101,3,3,01,20240188960481101,1,0,1,1,2, ,1,74, ,3, , , ,1,1,1, , , , ,2, , , , , , ,261.360892499844
2024,06,018896,048,11,180101,3,3,02,20240188960481102,7,1,1,2, ,2,2,45, ,2, , , ,0,0,0, , , , ,2, , , , , , ,337.947759870995
2024,06,018896,048,11,180101,3,3,03,20240188960481103,5,1,3,2, ,2,1,13, ,6,2,9, ,0,0,0, , , ,9,2, , , , , , ,456.221327599006
2024,06,018896,061,11,180101,3,3,01,20240188960611101,1,0,1,1,2, ,1,41, ,6, , , ,1,1,1, , , , ,2, , , , , , ,535.686118623093
2024,06,018896,084,11,180101,3,3,01,20240188960841101,1,1,1,1,2, ,1,54, ,1, , , ,1,1,1, , , , ,2, , , , , , ,375.470415968393
2024,06,018896,084,11,180101,3,3,02,20240188960841102,2,1,2,1,2, ,2,44, ,1, , , ,2,2,2, , , , ,2, , , , , , ,438.775864682938
2024,06,018896,084,11,180101,3,3,03,20240188960841103,3,1,3,1,2, ,1,20, ,6, , , ,3,3,3, , , , ,2, , , , , , ,441.202367377705
2024,06,018896,084,11,180101,3,3,04,20240188960841104,3,1,3,1,2, ,1,20, ,6, , , ,4,4,4, , , , ,2, , , , , , ,441.202367377705
2024,06,018896,084,11,180101,3,3,05,20240188960841105,3,2,1,1,2, ,2,25, ,6, , , ,5,5,5, , , , ,2, , , , , , ,438.775864682938
2024,06,018896,084,11,180101,3,3,06,20240188960841106,5,2,3,1,2, ,2,4, , , , , ,6,6,0, , , , ,2, , , , , , ,452.895246413989
2024,06,018896,094,11,180101,3,3,01,20240188960941101,1,1,1,1,2, ,2,55, ,1, , , ,1,1,1, , , , ,2, , , , , , ,337.947759870995
2024,06,018896,094,11,180101,3,3,02,20240188960941102,2,1,2,1,2, ,1,55, ,1, , , ,2,2,2, , , , ,2, , , , , , ,375.470415968393
2024,06,018896,105,11,180101,3,3,01,20240188961051101,1,1,1,1,2, ,1,48, ,1, , , ,1,1,1, , , , ,2, , , , , , ,375.470415968393
2024,06,018896,105,11,180101,3,3,02,20240188961051102,2,1,2,1,2, ,2,48, ,1, , , ,2,2,2, , , , ,2, , , , , , ,337.947759870995
2024,06,018896,105,11,180101,3,3,03,20240188961051103,3,1,3,1,2, ,1,19, ,6, , , ,3,3,3, , , , ,2, , , , , , ,441.202367377705
2024,06,018896,105,11,180101,3,3,04,20240188961051104,3,1,3,1,2, ,1,9, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,456.221327599006
2024,06,018927,040,11,180104,3,3,01,20210189270401101,1,1,1,1,2, ,2,76, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,250.244798084203
2024,06,018927,040,11,180104,3,3,02,20210189270401102,2,1,2,1,2, ,1,75, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,261.360892499844
2024,06,018938,020,11,180101,3,3,01,20240189380201101,1,1,1,1,2, ,2,73, ,1, , , ,1,1,1, , , , ,2, , , , , , ,171.596432975677
2024,06,018938,020,11,180101,3,3,02,20240189380201102,2,1,2,1,2, ,1,79, ,1, , , ,2,2,2, , , , ,2, , , , , , ,179.218897717993
2024,06,018938,020,11,180101,3,3,03,20240189380201103,3,1,3,1,2, ,2,39, ,6, , , ,3,3,3, , , , ,2, , , , , , ,300.874878646133
2024,06,018938,020,11,180101,3,3,04,20240189380201104,5,2,3,1,2, ,2,15, ,6,2,9, ,4,4,4, , , ,9,2, , , , , , ,297.952061050463
2024,06,018938,020,11,180101,3,3,05,20240189380201105,5,2,3,1,2, ,2,13, ,6,2,9, ,5,5,0, , , ,9,2, , , , , , ,310.556740404774
2024,06,018938,020,11,180101,3,3,06,20240189380201106,5,2,3,1,2, ,2,11, , ,2,9, ,6,6,0, , , ,9,2, , , , , , ,310.556740404774
2024,06,018938,031,11,180101,3,3,01,20240189380311101,1,0,1,1,2, ,2,59, ,3, , , ,1,1,1, , , , ,2, , , , , , ,231.735606773614
2024,06,018938,031,11,180101,3,3,02,20240189380311102,3,1,1,1,2, ,2,34, ,2, , , ,2,2,2, , , , ,2, , , , , , ,300.874878646133
2024,06,018938,031,11,180101,3,3,03,20240189380311103,4,1,2,1,2, ,1,29, ,2, , , ,3,3,3, , , , ,2, , , , , , ,367.327624206511
2024,06,018938,031,11,180101,3,3,04,20240189380311104,5,1,3,1,2, ,2,16, ,6,2,9, ,4,4,4, , , ,9,2, , , , , , ,297.952061050463
2024,06,018938,031,11,180101,3,3,05,20240189380311105,5,1,3,1,2, ,2,7, , ,2,9, ,5,5,0, , , ,9,2, , , , , , ,310.556740404774
2024,06,018938,031,11,180101,3,3,06,20240189380311106,5,1,3,1,2, ,1,5, , ,2,9, ,6,6,0, , , ,9,2, , , , , , ,312.837481788834
2024,06,018938,031,11,180101,3,3,07,20240189380311107,3,2,1,1,2, ,2,31, ,4, , , ,7,7,7, , , , ,2, , , , , , ,300.874878646133
2024,06,018938,031,11,180101,3,3,08,20240189380311108,5,2,3,1,2, ,2,5, , ,2,9, ,8,8,0, , , ,9,2, , , , , , ,310.556740404774
2024,06,018938,031,11,180101,3,3,09,20240189380311109,4,3,1,1,2, ,2,25, ,1, , , ,9,9,9, , , , ,2, , , , , , ,300.874878646133
2024,06,018938,031,11,180101,3,3,10,20240189380311110,5,3,3,1,2, ,1,3, , , , , ,10,10,0, , , , ,2, , , , , , ,312.837481788834
2024,06,018938,055,11,180101,3,3,01,20240189380551101,1,1,1,1,2, ,2,71, ,6, , , ,1,1,1, , , , ,2, , , , , , ,171.596432975677
2024,06,018938,055,11,180101,3,3,02,20240189380551102,3,1,3,1,2, ,1,50, ,6, , , ,2,2,2, , , , ,2, , , , , , ,257.465428098092
2024,06,018938,065,11,180101,3,3,01,20240189380651101,1,0,1,1,2, ,1,59, ,4, , , ,1,1,1, , , , ,2, , , , , , ,257.465428098092
2024,06,018938,088,11,180101,3,3,01,20240189380881101,1,1,1,1,2, ,2,54, ,3, , , ,1,1,1, , , , ,2, , , , , , ,231.735606773614
2024,06,018938,088,11,180101,3,3,02,20240189380881102,3,1,3,1,2, ,2,20, ,6, , , ,2,2,2, , , , ,2, , , , , , ,297.952061050463
2024,06,018938,096,11,180101,3,3,01,20240189380961101,1,1,1,1,2, ,2,63, ,6, , , ,1,1,1, , , , ,2, , , , , , ,231.735606773614
2024,06,018938,096,11,180101,3,3,02,20240189380961102,3,1,3,1,2, ,1,26, ,6, , , ,2,2,2, , , , ,2, , , , , , ,367.327624206511
2024,06,018944,007,11,180301,3,3,01,20240189440071101,1,0,1,1,2, ,1,58, ,5, , , ,1,1,1, , , , ,2, , , , , , ,400.501777032953
2024,06,018944,026,11,180301,3,3,01,20240189440261101,1,1,1,1,2, ,2,41, ,1, , , ,1,1,1, , , , ,2, , , , , , ,468.027588995134
2024,06,018944,026,11,180301,3,3,02,20240189440261102,2,1,2,1,2, ,1,45, ,1, , , ,2,2,2, , , , ,2, , , , , , ,400.501777032953
2024,06,018944,026,11,180301,3,3,03,20240189440261103,3,1,3,1,2, ,2,7, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,483.088262841588
2024,06,018944,026,11,180301,3,3,04,20240189440261104,3,1,3,1,2, ,2,3, , , , , ,4,4,0, , , , ,2, , , , , , ,483.088262841588
2024,06,018944,063,11,180301,3,3,01,20240189440631101,1,1,1,1,2, ,2,61, ,2, , , ,1,1,1, , , , ,2, , , , , , ,360.477610529061
2024,06,018944,063,11,180301,3,3,02,20240189440631102,2,1,2,1,2, ,1,63, ,2, , , ,2,2,2, , , , ,2, , , , , , ,400.501777032953
2024,06,018944,133,11,180301,3,3,01,20240189441331101,1,1,1,1,2, ,2,27, ,6, , , ,1,1,1, , , , ,2, , , , , , ,468.027588995134
2024,06,018944,133,11,180301,3,3,02,20240189441331102,6,1,6,1,2, ,2,62, ,5, , , ,2,2,2, , , , ,2, , , , , , ,360.477610529061
2024,06,018944,151,11,180301,3,3,01,20240189441511101,1,1,1,1,2, ,1,69, ,1, , , ,1,1,1, , , , ,2, , , , , , ,278.784951999834
2024,06,018944,151,11,180301,3,3,02,20240189441511102,2,1,2,1,2, ,2,47, ,1, , , ,2,2,2, , , , ,2, , , , , , ,360.477610529061
2024,06,018952,009,11,180301,3,3,01,20240189520091101,1,1,1,1,2, ,1,37, ,2, , , ,1,1,1, , , , ,2, , , , , , ,535.686118623093
2024,06,018952,009,11,180301,3,3,02,20240189520091102,2,1,2,1,2, ,2,35, ,2, , , ,2,2,2, , , , ,2, , , , , , ,438.775864682938
2024,06,018952,009,11,180301,3,3,03,20240189520091103,3,1,3,1,2, ,2,16, ,6,2,9, ,3,3,3, , , ,9,2, , , , , , ,434.51342235601
2024,06,018952,009,11,180301,3,3,04,20240189520091104,3,1,3,1,2, ,2,7, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,452.895246413989
2024,06,018952,027,11,180301,3,3,01,20240189520271101,1,0,1,1,2, ,2,62, ,4, , , ,1,1,1, , , , ,2, , , , , , ,337.947759870995
2024,06,018952,060,11,180301,3,3,01,20240189520601101,1,0,1,1,2, ,1,40, ,5, , , ,1,1,1, , , , ,2, , , , , , ,535.686118623093
2024,06,018952,077,11,180301,3,3,01,20240189520771101,1,1,1,1,2, ,1,41, ,2, , , ,1,1,1, , , , ,2, , , , , , ,535.686118623093
2024,06,018952,077,11,180301,3,3,02,20240189520771102,2,1,2,1,2, ,2,39, ,2, , , ,2,2,2, , , , ,2, , , , , , ,438.775864682938
2024,06,018952,077,11,180301,3,3,03,20240189520771103,3,1,3,1,2, ,1,21, ,6, , , ,3,3,3, , , , ,2, , , , , , ,441.202367377705
2024,06,018952,094,11,180301,3,3,01,20240189520941101,1,1,1,1,2, ,1,47, ,1, , , ,1,1,1, , , , ,2, , , , , , ,375.470415968393
2024,06,018952,094,11,180301,3,3,02,20240189520941102,2,1,2,1,2, ,2,38, ,1, , , ,2,2,2, , , , ,2, , , , , , ,438.775864682938
2024,06,018952,094,11,180301,3,3,03,20240189520941103,3,1,3,1,2, ,2,19, ,6, , , ,3,3,3, , , , ,2, , , , , , ,434.51342235601
2024,06,018952,094,11,180301,3,3,04,20240189520941104,3,1,3,1,2, ,1,17, ,6,2,9, ,4,4,4, , , ,9,2, , , , , , ,441.202367377705
2024,06,018952,111,11,180301,3,3,01,20240189521111101,1,1,1,1,2, ,1,56, ,1, , , ,1,1,1, , , , ,2, , , , , , ,375.470415968393
2024,06,018952,111,11,180301,3,3,02,20240189521111102,2,1,2,1,2, ,2,44, ,1, , , ,2,2,2, , , , ,2, , , , , , ,438.775864682938
2024,06,018952,111,11,180301,3,3,03,20240189521111103,3,1,3,1,2, ,2,19, ,6, , , ,3,3,3, , , , ,2, , , , , , ,434.51342235601
2024,06,018952,111,11,180301,3,3,04,20240189521111104,3,1,3,1,2, ,1,16, ,6,2,9, ,4,4,4, , , ,9,2, , , , , , ,441.202367377705
2024,06,018952,111,11,180301,3,3,05,20240189521111105,3,1,3,1,2, ,2,16, ,6,2,9, ,5,5,5, , , ,9,2, , , , , , ,434.51342235601
2024,06,018952,111,11,180301,3,3,06,20240189521111106,3,1,3,1,2, ,2,5, , ,2,9, ,6,6,0, , , ,9,2, , , , , , ,452.895246413989
2024,06,018961,015,11,180301,3,3,01,20240189610151101,1,1,1,1,2, ,1,52, ,1, , , ,1,1,1, , , , ,2, , , , , , ,343.287237456817
2024,06,018961,015,11,180301,3,3,02,20240189610151102,2,1,2,1,2, ,2,42, ,1, , , ,2,2,2, , , , ,2, , , , , , ,401.166504852972
2024,06,018961,015,11,180301,3,3,03,20240189610151103,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3, , , , ,2, , , , , , ,397.269414725495
2024,06,018961,015,11,180301,3,3,04,20240189610151104,3,1,3,1,2, ,2,17, ,6,2,1,4,4,4,4, , , ,1,2,572,5212,5239,4773,0,0,397.269414725495
2024,06,018961,015,11,180301,3,3,05,20240189610151105,3,1,3,1,2, ,2,16, ,6,2,1,4,5,5,5, , , ,1,2,572,5212,5239,4773,0,0,397.269414725495
2024,06,018961,033,11,180301,3,3,01,20240189610331101,1,1,1,1,2, ,1,47, ,1, , , ,1,1,1, , , , ,2, , , , , , ,343.287237456817
2024,06,018961,033,11,180301,3,3,02,20240189610331102,2,1,2,1,2, ,2,33, ,1, , , ,2,2,2, , , , ,2, , , , , , ,401.166504852972
2024,06,018961,033,11,180301,3,3,03,20240189610331103,3,1,3,1,2, ,2,10, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,414.075653864219
2024,06,018961,033,11,180301,3,3,04,20240189610331104,10,0,1,1,2, ,2,16, ,6,2,9, ,4,4,4, , , ,9,2, , , , , , ,397.269414725495
2024,06,018961,086,11,180301,3,3,01,20240189610861101,1,0,1,1,2, ,1,32, ,6, , , ,1,1,1, , , , ,2, , , , , , ,489.770165598256
2024,06,018961,086,11,180301,3,3,02,20240189610861102,11,1,1,1,2, ,1,28, ,1, , , ,2,2,2, , , , ,2, , , , , , ,489.770165598256
2024,06,018961,086,11,180301,3,3,03,20240189610861103,10,1,2,1,2, ,2,26, ,1, , , ,3,3,3, , , , ,2, , , , , , ,401.166504852972
2024,06,018961,086,11,180301,3,3,04,20240189610861104,7,1,3,1,2, ,1,1, , , , , ,0,4,0, , , , ,2, , , , , , ,417.116642376234
2024,06,018961,104,11,180301,3,3,01,20240189611041101,1,0,1,1,2, ,1,30, ,6, , , ,1,1,1, , , , ,2, , , , , , ,489.770165598256
2024,06,018961,104,11,180301,3,3,02,20240189611041102,10,0,1,1,2, ,1,32, ,6, , , ,2,2,2, , , , ,2, , , , , , ,489.770165598256
2024,06,018961,122,11,180301,3,3,01,20240189611221101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1, , , , ,2, , , , , , ,489.770165598256
2024,06,018961,122,11,180301,3,3,02,20240189611221102,2,1,2,1,2, ,2,31, ,1, , , ,2,2,2, , , , ,2, , , , , , ,401.166504852972
2024,06,018961,122,11,180301,3,3,03,20240189611221103,3,1,3,1,2, ,2,4, , , , , ,3,3,0, , , , ,2, , , , , , ,414.075653864219
2024,06,018970,011,11,180301,3,3,01,20240189700111101,1,1,1,1,2, ,1,74, ,2, , , ,1,1,1, , , , ,2, , , , , , ,268.828346571268
2024,06,018970,011,11,180301,3,3,02,20240189700111102,2,1,2,1,2, ,2,72, ,2, , , ,2,2,2, , , , ,2, , , , , , ,257.394649458037
2024,06,018970,028,11,180301,3,3,01,20240189700281101,1,1,1,1,2, ,1,51, ,2, , , ,1,1,1, , , , ,2, , , , , , ,386.198142138919
2024,06,018970,028,11,180301,3,3,02,20240189700281102,2,1,2,1,2, ,2,40, ,2, , , ,2,2,2, , , , ,2, , , , , , ,451.312317959593
2024,06,018970,028,11,180301,3,3,03,20240189700281103,3,1,3,1,2, ,1,26, ,6, , , ,3,3,3, , , , ,2, , , , , , ,550.991436298038
2024,06,018970,028,11,180301,3,3,04,20240189700281104,3,1,3,1,2, ,2,20, ,6, , , ,4,4,4, , , , ,2, , , , , , ,446.928091566182
2024,06,018970,028,11,180301,3,3,05,20240189700281105,3,1,3,1,2, ,1,14, ,6,2,9, ,5,5,5, , , ,9,2, , , , , , ,453.808149302782
2024,06,018970,043,11,180301,3,3,01,20240189700431101,1,1,1,1,2, ,2,38, ,5, , , ,1,1,1, , , , ,2, , , , , , ,451.312317959593
2024,06,018970,043,11,180301,3,3,02,20240189700431102,3,1,3,1,2, ,1,17, ,6,2,9, ,2,2,2, , , ,9,2, , , , , , ,453.808149302782
2024,06,018970,043,11,180301,3,3,03,20240189700431103,3,1,3,1,2, ,1,10, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,469.256222673263
2024,06,018970,043,11,180301,3,3,04,20240189700431104,3,1,3,1,2, ,1,3, , , , , ,4,4,0, , , , ,2, , , , , , ,469.256222673263
2024,06,018970,077,11,180301,3,3,01,20240189700771101,1,1,1,1,2, ,1,47, ,2, , , ,1,1,1, , , , ,2, , , , , , ,386.198142138919
2024,06,018970,077,11,180301,3,3,02,20240189700771102,2,1,2,1,2, ,2,52, ,2, , , ,2,2,2, , , , ,2, , , , , , ,347.603410153023
2024,06,018970,077,11,180301,3,3,03,20240189700771103,3,1,3,1,2, ,2,16, ,6,2,9, ,3,3,3, , , ,9,2, , , , , , ,446.928091566182
2024,06,018970,094,11,180301,3,3,01,20240189700941101,1,0,1,1,2, ,2,76, ,3, , , ,1,1,1, , , , ,2, , , , , , ,257.394649458037
2024,06,018970,127,11,180301,3,3,01,20240189701271101,1,0,1,1,2, ,2,53, ,4, , , ,1,1,1, , , , ,2, , , , , , ,347.603410153023
2024,06,018988,055,11,180301,3,3,01,20210189880551101,1,1,1,1,2, ,1,60, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,400.501777032953
2024,06,018988,055,11,180301,3,3,02,20210189880551102,2,1,2,1,2, ,2,56, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,360.477610529061
2024,06,018988,055,11,180301,3,3,03,20210189880551103,3,1,3,1,2, ,1,33, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,571.398526531299
2024,06,018988,055,11,180301,3,3,04,20210189880551104,3,1,3,1,2, ,1,26, ,6, , , ,4,4,4,4,0, , ,2, , , , , , ,571.398526531299
2024,06,018988,055,11,180301,3,3,05,20210189880551105,3,1,3,1,2, ,1,15, ,6,2,9, ,5,5,5,5,0, ,9,2, , , , , , ,470.615858536218
2024,06,018988,071,11,180301,3,3,01,20210189880711101,1,0,1,1,2, ,1,62, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,400.501777032953
2024,06,018988,071,11,180301,3,3,02,20240189880711102,3,0,1,1,2, ,1,32, ,5, , , ,2,2,2, ,1, , ,2, , , , , , ,571.398526531299
2024,06,018988,086,11,180301,3,3,01,20210189880861101,1,1,1,1,2, ,1,37, ,6, , , ,1,1,1,1,0, , ,2, , , , , , ,571.398526531299
2024,06,018988,086,11,180301,3,3,02,20210189880861102,6,1,6,1,2, ,2,76, ,5, , , ,2,2,2,2,0, , ,2, , , , , , ,266.92778462315
2024,06,018988,086,11,180301,3,3,03,20220189880861103,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,06,019024,009,11,180105,6,8,01,20240190240091101,1,1,1,1,2, ,1,57, ,2, , , ,1,1,1, , , , ,2, , , , , , ,194.047759500651
2024,06,019024,009,11,180105,6,8,02,20240190240091102,2,1,2,1,2, ,2,58, ,2, , , ,2,2,2, , , , ,2, , , , , , ,174.655586278602
2024,06,019024,010,11,180105,6,8,01,20240190240101101,1,0,1,1,2, ,1,89, ,3, , , ,1,1,1, , , , ,2, , , , , , ,135.074545034074
2024,06,019024,011,11,180105,6,8,01,20240190240111101,1,0,1,1,2, ,2,54, ,6, , , ,1,1,1, , , , ,2, , , , , , ,174.655586278602
2024,06,019024,012,11,180105,6,8,01,20240190240121101,1,0,1,1,2, ,2,89, ,3, , , ,1,1,1, , , , ,2, , , , , , ,129.329609816769
2024,06,019024,020,11,180105,6,8,01,20240190240201101,1,1,1,1,2, ,1,77, ,2, , , ,1,1,1, , , , ,2, , , , , , ,135.074545034074
2024,06,019024,020,11,180105,6,8,02,20240190240201102,2,1,2,1,2, ,2,74, ,2, , , ,2,2,2, , , , ,2, , , , , , ,129.329609816769
2024,06,019024,025,11,180105,6,8,01,20240190240251101,1,0,1,1,2, ,1,55, ,5, , , ,1,1,1, , , , ,2, , , , , , ,194.047759500651
2024,06,019024,026,11,180105,6,8,01,20240190240261101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1, , , , ,2, , , , , , ,194.047759500651
2024,06,019024,026,11,180105,6,8,02,20240190240261102,2,1,2,1,2, ,2,59, ,2, , , ,2,2,2, , , , ,2, , , , , , ,174.655586278602
2024,06,019024,027,11,180105,6,8,01,20240190240271101,1,1,1,1,2, ,1,73, ,2, , , ,1,1,1, , , , ,2, , , , , , ,135.074545034074
2024,06,019024,027,11,180105,6,8,02,20240190240271102,2,1,2,1,2, ,2,76, ,2, , , ,2,2,2, , , , ,2, , , , , , ,129.329609816769
2024,06,019030,029,11,180102,6,7,01,20240190300291101,1,1,1,1,2, ,2,42, ,5, , , ,1,1,1, , , , ,2, , , , , , ,226.764799152251
2024,06,019030,029,11,180102,6,7,02,20240190300291102,3,1,3,1,2, ,2,14, ,6,2,9, ,2,2,2, , , ,9,2, , , , , , ,224.561916186338
2024,06,019030,029,11,180102,6,7,03,20240190300291103,3,1,3,1,2, ,2,11, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,234.061870436492
